time,rps,err,latency_avg,latency_p95,latency_p99
2026-03-06T03:14:37.9496813Z,2075.000,0.005000,75.480,102.920,107.230
2026-03-06T03:14:39.007519Z,1977.000,0.000000,32.470,44.410,61.750
2026-03-06T03:14:40.0683675Z,2417.000,0.000000,56.070,73.420,87.630
2026-03-06T03:14:41.2116446Z,1834.000,0.006000,32.440,43.760,55.410
2026-03-06T03:14:42.7804754Z,2563.000,0.008000,65.620,80.450,94.680
