time,rps,err,latency_avg,latency_p95,latency_p99
2026-03-07T11:20:28.024128801Z,646.553,0.000000,1.540,5.140,5.774
2026-03-07T11:21:12.886037941Z,657.865,0.000000,1.514,5.085,5.353
2026-03-07T11:21:54.172142388Z,654.473,0.000000,1.521,5.076,5.445
2026-03-07T11:22:37.155992294Z,648.069,0.000000,1.536,5.115,5.922
2026-03-07T11:23:21.176236255Z,662.226,0.000000,1.503,5.061,5.213
