time,rps,err,latency_avg,latency_p95,latency_p99
2026-03-07T11:29:59.881365534Z,2110.487,0.000000,3.777,6.859,7.694
2026-03-07T11:30:40.97467856Z,2094.205,0.000000,3.806,6.750,7.493
2026-03-07T11:31:22.086894103Z,2122.569,0.000000,3.752,6.765,7.607
2026-03-07T11:32:06.098786281Z,2133.104,0.000000,3.738,6.727,7.668
2026-03-07T11:32:47.332375294Z,2009.969,0.000000,3.964,7.308,9.911
